date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:05	67827/67827	---MCZ	200	added ('OK')	text/html	etag:W/%22091e11cac4a7024aad48341fc22a71d5%22	https://www.resilientedu.com/blog?tag=hip+pain	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog5503.html	(from https://www.resilientedu.com/blog/does-foam-rolling-actually-work-the-biomechanics-answer-you-haven-t-heard)
18:19:05	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2e9.delayed	(from https://www.resilientedu.com/blog/does-foam-rolling-actually-work-the-biomechanics-answer-you-haven-t-heard)
18:19:05	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.2ea.delayed	(from https://www.resilientedu.com/blog/does-foam-rolling-actually-work-the-biomechanics-answer-you-haven-t-heard)
18:19:05	67124/67124	---MCZ	200	added ('OK')	text/html	etag:W/%2255d2359ca3389ec59b5b40ced8101b0b%22	https://www.resilientedu.com/blog?tag=knee+pain	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog7b49.html	(from https://www.resilientedu.com/blog/does-foam-rolling-actually-work-the-biomechanics-answer-you-haven-t-heard)
18:19:06	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:05%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_BF2C7D&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api36fc.js	(from https://www.resilientedu.com/blog/does-foam-rolling-actually-work-the-biomechanics-answer-you-haven-t-heard)
18:19:06	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2ed.delayed	(from https://www.resilientedu.com/blog/why-your-client-keeps-shifting-to-one-side-in-a-squat)
18:19:06	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.2ee.delayed	(from https://www.resilientedu.com/blog/why-your-client-keeps-shifting-to-one-side-in-a-squat)
18:19:06	588253/588253	---M--	200	added ('OK')	image/png	etag:%2268e73c54c723b2d31c889984edb16b50-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/22bb477-5b4c-d1e8-872-843be8b2a0b2_YT_6_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/22bb477-5b4c-d1e8-872-843be8b2a0b2_YT_6_.png	(from https://www.resilientedu.com/blog/why-your-client-keeps-shifting-to-one-side-in-a-squat)
18:19:06	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:06%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_4A9707&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api621f.js	(from https://www.resilientedu.com/blog/why-your-client-keeps-shifting-to-one-side-in-a-squat)
18:19:07	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2f1.delayed	(from https://www.resilientedu.com/blog/why-your-hip-pain-isn-t-a-hip-problem-the-forearm-hip-connection-most-practitioners-miss)
18:19:07	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.2f2.delayed	(from https://www.resilientedu.com/blog/why-your-hip-pain-isn-t-a-hip-problem-the-forearm-hip-connection-most-practitioners-miss)
18:19:07	68766/68766	---MCZ	200	added ('OK')	text/html	etag:W/%220431576674512b0ff8eff7aaa67772af%22	https://www.resilientedu.com/blog?tag=hip+hike	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog6045.html	(from https://www.resilientedu.com/blog/why-your-hip-pain-isn-t-a-hip-problem-the-forearm-hip-connection-most-practitioners-miss)
18:19:07	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:07%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_45404F&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api7014.js	(from https://www.resilientedu.com/blog/why-your-hip-pain-isn-t-a-hip-problem-the-forearm-hip-connection-most-practitioners-miss)
18:19:08	64872/64872	---MCZ	200	added ('OK')	text/html	etag:W/%22418e647f146abb73fba5c7e7f76cf9d1%22	https://www.resilientedu.com/blog?tag=buttwink	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/bloga75d.html	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:09	65857/65857	---MCZ	200	added ('OK')	text/html	etag:W/%22462db3474793758329986055fab5894c%22	https://www.resilientedu.com/blog?tag=hipshift	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blogff29.html	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:09	65853/65853	---MCZ	200	added ('OK')	text/html	etag:W/%22c6905c845bb7c7287c7ac6da7d95dd06%22	https://www.resilientedu.com/blog?tag=squats	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog27f0.html	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:10	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2f8.delayed	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:10	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.2f9.delayed	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:10	582128/582128	---M--	200	added ('OK')	image/png	etag:%229a09de4c2b2566f70131a8d57d92c9a8-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/7e4d7f6-f7f-604-a3d5-acf1cae5dfd_YT_5_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/7e4d7f6-f7f-604-a3d5-acf1cae5dfd_YT_5_.png	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:10	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:10%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_619295&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apiee72.js	(from https://www.resilientedu.com/blog/why-your-squat-depth-is-getting-you-nowhere-the-butt-wink-explained)
18:19:10	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2fc.delayed	(from https://www.resilientedu.com/blog/your-hamstrings-arent-tight-theyre-overstretched)
18:19:10	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.2fd.delayed	(from https://www.resilientedu.com/blog/your-hamstrings-arent-tight-theyre-overstretched)
18:19:10	589174/589174	---M--	200	added ('OK')	image/png	etag:%2229ed2d75b742e4643a76557a0111f279-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/c1e0d80-cbdd-c3ff-0c4a-f756bef6457_YT_4_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/c1e0d80-cbdd-c3ff-0c4a-f756bef6457_YT_4_.png	(from https://www.resilientedu.com/blog/your-hamstrings-arent-tight-theyre-overstretched)
18:19:11	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.2ff.delayed	(from https://www.resilientedu.com/blog/stop-chasing-tight-muscles-the-4-layer-onion-of-movement-biomechanics)
18:19:11	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.300.delayed	(from https://www.resilientedu.com/blog/stop-chasing-tight-muscles-the-4-layer-onion-of-movement-biomechanics)
18:19:11	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:10%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_A10F47&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apib18a.js	(from https://www.resilientedu.com/blog/your-hamstrings-arent-tight-theyre-overstretched)
18:19:11	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:11%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_1CEB6F&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apiee5c.js	(from https://www.resilientedu.com/blog/stop-chasing-tight-muscles-the-4-layer-onion-of-movement-biomechanics)
18:19:12	70654/70654	---MCZ	200	added ('OK')	text/html	etag:W/%22c68cdda905ab104706a7820342b45d42%22	https://www.resilientedu.com/blog?tag=biomechanics	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog4cef.html	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:13	67084/67084	---MCZ	200	added ('OK')	text/html	etag:W/%2259b6d7a1e9b63cf030ce0c8b25665a10%22	https://www.resilientedu.com/blog?tag=forward+shoulder	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog2235.html	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:13	70651/70651	---MCZ	200	added ('OK')	text/html	etag:W/%2250bb2438bff3daa2052f77121648f285%22	https://www.resilientedu.com/blog?tag=hipmobility	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog69ec.html	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:14	66764/66764	---MCZ	200	added ('OK')	text/html	etag:W/%224f3b2268bff1aef3735dab0a37664233%22	https://www.resilientedu.com/blog?tag=jointmobility	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blogbe6b.html	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:14	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.307.delayed	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:14	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.308.delayed	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:14	556415/556415	---M--	200	added ('OK')	image/png	etag:%22b8973af6595ad2e46eecc85502992a49-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/0f3757f-8015-1421-705-714f71643b6_YT_3_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/0f3757f-8015-1421-705-714f71643b6_YT_3_.png	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:15	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:14%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_193FDD&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api1acf.js	(from https://www.resilientedu.com/blog/why-arm-training-fixes-rounded-shoulders-better-than-stretching)
18:19:15	67818/67818	---MCZ	200	added ('OK')	text/html	etag:W/%2208df9e98baa390e10f5b91224432f395%22	https://www.resilientedu.com/blog?tag=ankle+mobility	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog7002.html	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:16	72404/72404	---MCZ	200	added ('OK')	text/html	etag:W/%22cb8b4198b56d8fc1477df8ed39e24fed%22	https://www.resilientedu.com/blog?tag=compensation	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blogc4f5.html	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:17	74279/74279	---MCZ	200	added ('OK')	text/html	etag:W/%22dac652ed9d699896bd94360bafc08e65%22	https://www.resilientedu.com/blog?tag=compensationpatterns	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blogf5f0.html	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	65821/65821	---MCZ	200	added ('OK')	text/html	etag:W/%228baa18f2d5b3b77ec4d716832d0c1db2%22	https://www.resilientedu.com/blog?tag=swayback+posture	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/blog388b.html	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.30f.delayed	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.310.delayed	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	575685/575685	---M--	200	added ('OK')	image/png	etag:%22cbf43a359bad24f76d56b5fe731445cc-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/bbfcf46-e34f-724-4cd5-fa2550a41_YT_2_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/bbfcf46-e34f-724-4cd5-fa2550a41_YT_2_.png	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:18%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_9BC16F&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apiab32.js	(from https://www.resilientedu.com/blog/why-duck-feet-aren-t-a-foot-problem-and-what-to-do-about-it)
18:19:18	648042/648042	---M--	200	added ('OK')	image/png	etag:%22a229538cfacf14ead1ef9417e6a49bb6-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/26c73f-4517-f6cf-fefb-382145e06c6f_YT_1_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/26c73f-4517-f6cf-fefb-382145e06c6f_YT_1_.png	(from https://www.resilientedu.com/blog/stop-guessing-your-programming-learn-these-principles)
18:19:19	31906/31906	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Jul%202026%2012:49:19%20GMT	https://www.resilientedu.com/foundations-accelerator	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/foundations-accelerator	(from https://www.resilientedu.com/blog/stop-guessing-your-programming-learn-these-principles)
18:19:19	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.314.delayed	(from https://www.resilientedu.com/blog/stop-guessing-your-programming-learn-these-principles)
18:19:19	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.315.delayed	(from https://www.resilientedu.com/blog/stop-guessing-your-programming-learn-these-principles)
18:19:19	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:19%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_E6B70F&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api63a9.js	(from https://www.resilientedu.com/blog/stop-guessing-your-programming-learn-these-principles)
18:19:20	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.318.delayed	(from https://www.resilientedu.com/blog/the-easiest-way-to-fix-uneven-hips)
18:19:20	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.319.delayed	(from https://www.resilientedu.com/blog/the-easiest-way-to-fix-uneven-hips)
18:19:20	481383/481383	---M--	200	added ('OK')	image/png	etag:%225dbc655eec140465ebb565047751f218-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/452d2e0-ae32-c4f-037-f735fb5a5d16_YT.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/452d2e0-ae32-c4f-037-f735fb5a5d16_YT.png	(from https://www.resilientedu.com/blog/the-easiest-way-to-fix-uneven-hips)
18:19:20	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:20%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_C09CF1&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api74b1.js	(from https://www.resilientedu.com/blog/the-easiest-way-to-fix-uneven-hips)
18:19:20	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.31c.delayed	(from https://www.resilientedu.com/blog/fix-the-two-types-of-rib-flares-with-these-two-exercises)
18:19:20	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.31d.delayed	(from https://www.resilientedu.com/blog/fix-the-two-types-of-rib-flares-with-these-two-exercises)
18:19:20	457970/457970	---M--	200	added ('OK')	image/png	etag:%22315242b3b4584799b0d3ad3e60c34dfb-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/1c8147-d222-18c0-c861-3bbdc1205661_YT_3_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/1c8147-d222-18c0-c861-3bbdc1205661_YT_3_.png	(from https://www.resilientedu.com/blog/fix-the-two-types-of-rib-flares-with-these-two-exercises)
18:19:20	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:20%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_78D5B9&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apid35d.js	(from https://www.resilientedu.com/blog/fix-the-two-types-of-rib-flares-with-these-two-exercises)
18:19:21	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.320.delayed	(from https://www.resilientedu.com/blog/rounded-shoulders-explained-why-stretching-and-rowing-often-miss-the-mark)
18:19:21	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.321.delayed	(from https://www.resilientedu.com/blog/rounded-shoulders-explained-why-stretching-and-rowing-often-miss-the-mark)
18:19:21	475349/475349	---M--	200	added ('OK')	image/png	etag:%22ea2b79d69896dd8615aa2599554253f0-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/ef8000-1f50-60d-da32-5fc327d2a4e_YT_2_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/ef8000-1f50-60d-da32-5fc327d2a4e_YT_2_.png	(from https://www.resilientedu.com/blog/rounded-shoulders-explained-why-stretching-and-rowing-often-miss-the-mark)
18:19:21	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:21%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_362E2A&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api116f.js	(from https://www.resilientedu.com/blog/rounded-shoulders-explained-why-stretching-and-rowing-often-miss-the-mark)
18:19:21	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.324.delayed	(from https://www.resilientedu.com/blog/how-we-eliminated-knee-pain-without-strengthening)
18:19:21	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.325.delayed	(from https://www.resilientedu.com/blog/how-we-eliminated-knee-pain-without-strengthening)
18:19:21	500891/500891	---M--	200	added ('OK')	image/png	etag:%225dab82a3bcfd0d5bdc802b8ee56d1dc7-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/55f858-7e7-268-b88-017a5bfdb2c_YT_1_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/55f858-7e7-268-b88-017a5bfdb2c_YT_1_.png	(from https://www.resilientedu.com/blog/how-we-eliminated-knee-pain-without-strengthening)
18:19:22	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:21%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_CC3B87&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/apid763.js	(from https://www.resilientedu.com/blog/how-we-eliminated-knee-pain-without-strengthening)
18:19:22	542237/542237	---M--	200	added ('OK')	image/png	etag:%2260fadd89d7693ad3a561ae0354b23ff0-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/sites/114065/images/ebe3156-3501-cfb7-54ef-d1f0a7a104af_f8b87fb3-d918-41ee-9e3f-33d08f0dddf3.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/sites/114065/images/ebe3156-3501-cfb7-54ef-d1f0a7a104af_f8b87fb3-d918-41ee-9e3f-33d08f0dddf3.png	(from https://www.resilientedu.com/blog/why-you-can-t-feel-your-glutes-and-how-to-fix-it)
18:19:22	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.329.delayed	(from https://www.resilientedu.com/blog/why-you-can-t-feel-your-glutes-and-how-to-fix-it)
18:19:22	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.32a.delayed	(from https://www.resilientedu.com/blog/why-you-can-t-feel-your-glutes-and-how-to-fix-it)
18:19:22	58943/58943	---M--	200	added ('OK')	image/png	etag:%223dda36765c3130a3a8f6b627f928a6ea-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/07c2fcf-0d44-a3d-bd3-f76024e6f3fe__The_Resilient_Roadmap_to_Exercise_Selection_.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/07c2fcf-0d44-a3d-bd3-f76024e6f3fe__The_Resilient_Roadmap_to_Exercise_Selection_.png	(from https://www.resilientedu.com/blog/why-you-can-t-feel-your-glutes-and-how-to-fix-it)
18:19:23	1041/1041	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Jul%202026%2012:49:22%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaInit_7C7CF5&render=explicit	C:/My%20Web%20Sites/resilientedu/www.google.com/recaptcha/api3a27.js	(from https://www.resilientedu.com/blog/why-you-can-t-feel-your-glutes-and-how-to-fix-it)
18:19:23	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2150553409	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2150553409.32d.delayed	(from https://www.resilientedu.com/blog/ranking-popular-training-cues-from-worst-to-best)
18:19:23	0/-1	---M--	302	error ('')			https://www.resilientedu.com/resource_redirect/landing_pages/2149543783	C:/My%20Web%20Sites/resilientedu/www.resilientedu.com/resource_redirect/landing_pages/2149543783.32e.delayed	(from https://www.resilientedu.com/blog/ranking-popular-training-cues-from-worst-to-best)
18:19:23	435726/435726	---M--	200	added ('OK')	image/png	etag:%22df1ec5659d598604ea71badfaf09cdf7-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/6843bc5-376a-f4ae-6d6c-fbd6413b54_YT.png	C:/My%20Web%20Sites/resilientedu/kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/blogs/2147667975/images/6843bc5-376a-f4ae-6d6c-fbd6413b54_YT.png	(from https://www.resilientedu.com/blog/ranking-popular-training-cues-from-worst-to-best)
